"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2014","France","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4,921.26",""
"2014","France","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3,415.74",""
"2014","Croatia","Live bovine animals","December","Thousand heads (animals)","441.00",""
"2014","Croatia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","132.00",""
"2014","Croatia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","13.00",""
"2014","Croatia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","119.00",""
"2014","Croatia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","88.00",""
"2014","Italy","Live bovine animals","December","Thousand heads (animals)","6,125.42",""
"2014","Italy","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,653.88",""
"2014","Italy","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","498.41",""
"2014","Italy","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,155.48",""
"2014","Italy","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,365.74",""
"2014","Cyprus","Live bovine animals","December","Thousand heads (animals)","59.54",""
"2014","Cyprus","Bovine animals, less than 1 year old","December","Thousand heads (animals)","21.93",""
"2014","Cyprus","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","10.49",""
"2014","Cyprus","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","11.44",""
"2014","Cyprus","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","10.06",""
"2014","Latvia","Live bovine animals","December","Thousand heads (animals)","422.02",""
"2014","Latvia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","118.38",""
"2014","Latvia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","57.40",""
"2014","Latvia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","60.97",""
"2014","Latvia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","74.86",""
"2014","Lithuania","Live bovine animals","December","Thousand heads (animals)","736.60",""
"2014","Lithuania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","192.20",""
"2014","Lithuania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","57.80",""
"2014","Lithuania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","134.40",""
"2014","Lithuania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","149.30",""
"2014","Luxembourg","Live bovine animals","December","Thousand heads (animals)","201.15",""
"2014","Luxembourg","Bovine animals, less than 1 year old","December","Thousand heads (animals)","54.47",""
"2014","Luxembourg","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","4.37",""
"2014","Luxembourg","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","50.10",""
"2014","Luxembourg","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","46.50",""
"2014","Hungary","Live bovine animals","December","Thousand heads (animals)","802.00",""
"2014","Hungary","Bovine animals, less than 1 year old","December","Thousand heads (animals)","219.00",""
"2014","Hungary","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","50.00",""
"2014","Hungary","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","169.00",""
"2014","Hungary","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","176.00",""
"2014","Malta","Live bovine animals","December","Thousand heads (animals)","14.88",""
"2014","Malta","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4.48",""
"2014","Malta","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","0.00",""
"2014","Malta","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4.48",""
"2014","Malta","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3.17",""
"2014","Netherlands","Live bovine animals","December","Thousand heads (animals)","4,169.00",""
"2014","Netherlands","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,676.00",""
"2014","Netherlands","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","939.00",""
"2014","Netherlands","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","736.00",""
"2014","Netherlands","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","657.00",""
"2014","Austria","Live bovine animals","December","Thousand heads (animals)","1,961.20",""
"2014","Austria","Bovine animals, less than 1 year old","December","Thousand heads (animals)","629.40",""
"2014","Austria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","161.06",""
"2014","Austria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","468.34",""
"2014","Austria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","432.46",""
"2014","Poland","Live bovine animals","December","Thousand heads (animals)","5,660.27",""
"2014","Poland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,450.00",""
"2014","Poland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","313.21",""
"2014","Poland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,136.78",""
"2014","Poland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,444.87",""
"2014","Portugal","Live bovine animals","December","Thousand heads (animals)","1,548.61",""
"2014","Portugal","Bovine animals, less than 1 year old","December","Thousand heads (animals)","487.29",""
"2014","Portugal","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","117.77",""
"2014","Portugal","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","369.53",""
"2014","Portugal","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","213.70",""
"2014","Romania","Live bovine animals","December","Thousand heads (animals)","2,068.90",""
"2014","Romania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","462.80",""
"2014","Romania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","154.40",""
"2014","Romania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","308.40",""
"2014","Romania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","253.70",""
"2014","Slovenia","Live bovine animals","December","Thousand heads (animals)","468.25",""
"2014","Slovenia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","147.64",""
"2014","Slovenia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","14.18",""
"2014","Slovenia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","133.46",""
"2014","Slovenia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","122.31",""
"2014","Slovakia","Live bovine animals","December","Thousand heads (animals)","465.54",""
"2014","Slovakia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","129.77",""
"2014","Slovakia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","20.08",""
"2014","Slovakia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","109.69",""
"2014","Slovakia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","92.66",""
"2014","Finland","Live bovine animals","December","Thousand heads (animals)","907.40",""
"2014","Finland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","306.98",""
"2014","Finland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","2.74",""
"2014","Finland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","304.24",""
"2014","Finland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","222.55",""
"2014","Sweden","Live bovine animals","December","Thousand heads (animals)","1,436.49",""
"2014","Sweden","Bovine animals, less than 1 year old","December","Thousand heads (animals)","473.42",""
"2014","Sweden","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","21.02",""
"2014","Sweden","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","452.40",""
"2014","Sweden","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","334.40",""
"2014","Iceland","Live bovine animals","December","Thousand heads (animals)","73.70",""
"2014","Iceland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","20.10",""
"2014","Iceland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","0.50",""
"2014","Iceland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","19.60",""
"2014","Iceland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","20.20",""
"2014","Switzerland","Live bovine animals","December","Thousand heads (animals)",":",""
"2014","Switzerland","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2014","Switzerland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2014","Switzerland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2014","Switzerland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2014","United Kingdom","Live bovine animals","December","Thousand heads (animals)","9,693.00",""
"2014","United Kingdom","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,842.00",""
"2014","United Kingdom","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","26.00",""
