"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2021","European Union - 28 countries (2013-2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","December","Other sheep","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","December","Live sheep","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","December","Other sheep","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","December","Live sheep","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","December","Other sheep","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","December","Live sheep","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","December","Other sheep","Thousand heads (animals)",":",""
"2021","Belgium","December","Live sheep","Thousand heads (animals)",":",""
"2021","Belgium","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Belgium","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Belgium","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Belgium","December","Other sheep","Thousand heads (animals)",":",""
"2021","Bulgaria","December","Live sheep","Thousand heads (animals)","1,199.55",""
"2021","Bulgaria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,052.77",""
"2021","Bulgaria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","893.30",""
"2021","Bulgaria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","159.47",""
"2021","Bulgaria","December","Other sheep","Thousand heads (animals)","146.77",""
"2021","Czechia","December","Live sheep","Thousand heads (animals)",":",""
"2021","Czechia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Czechia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Czechia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Czechia","December","Other sheep","Thousand heads (animals)",":",""
"2021","Denmark","December","Live sheep","Thousand heads (animals)",":",""
"2021","Denmark","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Denmark","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Denmark","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Denmark","December","Other sheep","Thousand heads (animals)",":",""
"2021","Germany (until 1990 former territory of the FRG)","December","Live sheep","Thousand heads (animals)","1,508.10",""
"2021","Germany (until 1990 former territory of the FRG)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,068.40",""
"2021","Germany (until 1990 former territory of the FRG)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","14.50",""
"2021","Germany (until 1990 former territory of the FRG)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,054.00",""
"2021","Germany (until 1990 former territory of the FRG)","December","Other sheep","Thousand heads (animals)","439.70",""
"2021","Estonia","December","Live sheep","Thousand heads (animals)",":",""
"2021","Estonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Estonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Estonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Estonia","December","Other sheep","Thousand heads (animals)",":",""
"2021","Ireland","December","Live sheep","Thousand heads (animals)","3,991.18","p"
"2021","Ireland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,698.83","p"
"2021","Ireland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2021","Ireland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,698.83","p"
"2021","Ireland","December","Other sheep","Thousand heads (animals)","1,292.35","p"
"2021","Greece","December","Live sheep","Thousand heads (animals)","7,253.00",""
"2021","Greece","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,491.00",""
"2021","Greece","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,372.00",""
"2021","Greece","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","120.00",""
"2021","Greece","December","Other sheep","Thousand heads (animals)","1,762.00",""
"2021","Spain","December","Live sheep","Thousand heads (animals)","15,081.35","p"
"2021","Spain","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","10,815.12","p"
"2021","Spain","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,269.08","p"
"2021","Spain","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,546.05","p"
"2021","Spain","December","Other sheep","Thousand heads (animals)","4,266.22","p"
"2021","France","December","Live sheep","Thousand heads (animals)","6,994.63","p"
"2021","France","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,137.66","p"
"2021","France","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,560.36","p"
"2021","France","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","3,577.30","p"
"2021","France","December","Other sheep","Thousand heads (animals)","1,856.97","p"
"2021","Croatia","December","Live sheep","Thousand heads (animals)","654.00",""
"2021","Croatia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","512.00",""
"2021","Croatia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","87.00",""
"2021","Croatia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","425.00",""
"2021","Croatia","December","Other sheep","Thousand heads (animals)","142.00",""
"2021","Italy","December","Live sheep","Thousand heads (animals)","6,728.35",""
"2021","Italy","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,867.15",""
"2021","Italy","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","4,593.32",""
"2021","Italy","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,273.83",""
"2021","Italy","December","Other sheep","Thousand heads (animals)","861.20",""
"2021","Cyprus","December","Live sheep","Thousand heads (animals)",":",""
"2021","Cyprus","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Cyprus","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Cyprus","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Cyprus","December","Other sheep","Thousand heads (animals)",":",""
"2021","Latvia","December","Live sheep","Thousand heads (animals)","90.34",""
"2021","Latvia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","57.09",""
"2021","Latvia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.04",""
"2021","Latvia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","57.05",""
"2021","Latvia","December","Other sheep","Thousand heads (animals)","33.24",""
"2021","Lithuania","December","Live sheep","Thousand heads (animals)","136.90",""
"2021","Lithuania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","80.30",""
"2021","Lithuania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2021","Lithuania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","80.30",""
"2021","Lithuania","December","Other sheep","Thousand heads (animals)","56.60",""
"2021","Luxembourg","December","Live sheep","Thousand heads (animals)",":",""
"2021","Luxembourg","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Luxembourg","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Luxembourg","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2021","Hungary","December","Live sheep","Thousand heads (animals)","887.00",""
"2021","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","720.40",""
"2021","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","18.80",""
"2021","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","701.60",""
"2021","Hungary","December","Other sheep","Thousand heads (animals)","166.60",""
"2021","Malta","December","Live sheep","Thousand heads (animals)","12.73",""
"2021","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.47",""
"2021","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.47",""
"2021","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2021","Malta","December","Other sheep","Thousand heads (animals)","1.26",""
"2021","Netherlands","December","Live sheep","Thousand heads (animals)","729.00",""
"2021","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","609.00",""
"2021","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","17.00",""
"2021","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","592.00",""
"2021","Netherlands","December","Other sheep","Thousand heads (animals)","120.00",""
"2021","Austria","December","Live sheep","Thousand heads (animals)","402.35",""
"2021","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","240.06",""
"2021","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Austria","December","Other sheep","Thousand heads (animals)","162.28",""
"2021","Poland","December","Live sheep","Thousand heads (animals)",":",""
"2021","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","Poland","December","Other sheep","Thousand heads (animals)",":",""
"2021","Portugal","December","Live sheep","Thousand heads (animals)","2,237.97","p"
"2021","Portugal","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,623.47","p"
"2021","Portugal","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","260.34","p"
"2021","Portugal","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,363.14","p"
