"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2014","Netherlands","Live swine, domestic species","December","Thousand heads (animals)","12,065.00",""
"2014","Netherlands","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","5,116.00",""
"2014","Netherlands","Breeding pigs","December","Thousand heads (animals)","1,114.00",""
"2014","Netherlands","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,106.00",""
"2014","Netherlands","Covered sows","December","Thousand heads (animals)","694.00",""
"2014","Austria","Live swine, domestic species","December","Thousand heads (animals)","2,868.19",""
"2014","Austria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","692.73",""
"2014","Austria","Breeding pigs","December","Thousand heads (animals)","246.87",""
"2014","Austria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","242.27",""
"2014","Austria","Covered sows","December","Thousand heads (animals)","172.13",""
"2014","Poland","Live swine, domestic species","December","Thousand heads (animals)","11,265.65",""
"2014","Poland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","2,833.99",""
"2014","Poland","Breeding pigs","December","Thousand heads (animals)","974.63",""
"2014","Poland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","956.29",""
"2014","Poland","Covered sows","December","Thousand heads (animals)","643.00",""
"2014","Portugal","Live swine, domestic species","December","Thousand heads (animals)","2,126.91",""
"2014","Portugal","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","713.84",""
"2014","Portugal","Breeding pigs","December","Thousand heads (animals)","240.27",""
"2014","Portugal","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","234.34",""
"2014","Portugal","Covered sows","December","Thousand heads (animals)","162.92",""
"2014","Romania","Live swine, domestic species","December","Thousand heads (animals)","5,041.70",""
"2014","Romania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","805.30",""
"2014","Romania","Breeding pigs","December","Thousand heads (animals)","384.70",""
"2014","Romania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","378.30",""
"2014","Romania","Covered sows","December","Thousand heads (animals)","233.80",""
"2014","Slovenia","Live swine, domestic species","December","Thousand heads (animals)","281.68",""
"2014","Slovenia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","63.64",""
"2014","Slovenia","Breeding pigs","December","Thousand heads (animals)","21.69",""
"2014","Slovenia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","20.82",""
"2014","Slovenia","Covered sows","December","Thousand heads (animals)","11.69",""
"2014","Slovakia","Live swine, domestic species","December","Thousand heads (animals)","641.83",""
"2014","Slovakia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","138.12",""
"2014","Slovakia","Breeding pigs","December","Thousand heads (animals)","66.78",""
"2014","Slovakia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","65.82",""
"2014","Slovakia","Covered sows","December","Thousand heads (animals)","32.68",""
"2014","Finland","Live swine, domestic species","December","Thousand heads (animals)","1,222.60",""
"2014","Finland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","327.50",""
"2014","Finland","Breeding pigs","December","Thousand heads (animals)","119.80",""
"2014","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","117.80",""
"2014","Finland","Covered sows","December","Thousand heads (animals)","84.80",""
"2014","Sweden","Live swine, domestic species","December","Thousand heads (animals)","1,457.90",""
"2014","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","403.50",""
"2014","Sweden","Breeding pigs","December","Thousand heads (animals)","147.20",""
"2014","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","144.20",""
"2014","Sweden","Covered sows","December","Thousand heads (animals)","100.80",""
"2014","Iceland","Live swine, domestic species","December","Thousand heads (animals)","36.50","e"
"2014","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7.20","e"
"2014","Iceland","Breeding pigs","December","Thousand heads (animals)","3.60","e"
"2014","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.80","e"
"2014","Iceland","Covered sows","December","Thousand heads (animals)","3.20","e"
"2014","Switzerland","Live swine, domestic species","December","Thousand heads (animals)","1,498.32",""
"2014","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","611.93",""
"2014","Switzerland","Breeding pigs","December","Thousand heads (animals)","145.98",""
"2014","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","143.05",""
"2014","Switzerland","Covered sows","December","Thousand heads (animals)","94.24",""
"2014","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)","4,510.00",""
"2014","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,177.00",""
"2014","United Kingdom","Breeding pigs","December","Thousand heads (animals)","486.00",""
"2014","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","473.00",""
"2014","United Kingdom","Covered sows","December","Thousand heads (animals)","316.00",""
"2014","Montenegro","Live swine, domestic species","December","Thousand heads (animals)","22.00",""
"2014","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","5.00",""
"2014","Montenegro","Breeding pigs","December","Thousand heads (animals)","2.00",""
"2014","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","2.00",""
"2014","Montenegro","Covered sows","December","Thousand heads (animals)","1.00",""
"2014","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)","165.00",""
"2014","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","49.00",""
"2014","North Macedonia","Breeding pigs","December","Thousand heads (animals)","22.00",""
"2014","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","21.00",""
"2014","North Macedonia","Covered sows","December","Thousand heads (animals)","19.00",""
"2014","Albania","Live swine, domestic species","December","Thousand heads (animals)","172.40",""
"2014","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","28.52","e"
"2014","Albania","Breeding pigs","December","Thousand heads (animals)","17.32","e"
"2014","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","16.12","e"
"2014","Albania","Covered sows","December","Thousand heads (animals)","11.90",""
"2014","Serbia","Live swine, domestic species","December","Thousand heads (animals)","3,236.00",""
"2014","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","953.00",""
"2014","Serbia","Breeding pigs","December","Thousand heads (animals)","526.00",""
"2014","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","464.00",""
"2014","Serbia","Covered sows","December","Thousand heads (animals)","205.00",""
"2014","Bosnia and Herzegovina","Live swine, domestic species","December","Thousand heads (animals)","533.00","e"
"2014","Bosnia and Herzegovina","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","174.00","e"
"2014","Bosnia and Herzegovina","Breeding pigs","December","Thousand heads (animals)","99.00","e"
"2014","Bosnia and Herzegovina","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","94.00","e"
"2014","Bosnia and Herzegovina","Covered sows","December","Thousand heads (animals)","75.00","e"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding pigs","December","Thousand heads (animals)",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Covered sows","December","Thousand heads (animals)",":",""
"2015","European Union - 27 countries (from 2020)","Live swine, domestic species","December","Thousand heads (animals)","144,324.03","e"
"2015","European Union - 27 countries (from 2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","40,564.31","e"
"2015","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)","11,989.05","e"
"2015","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,802.04","e"
"2015","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)","8,082.88","e"
"2015","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)","148,746.03","e"
"2015","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,708.31","e"
"2015","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)","12,490.05","e"
"2015","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12,290.04","e"
"2015","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)","8,413.88","e"
"2015","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)","147,579.03","e"
"2015","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,383.31","e"
"2015","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)","12,368.05","e"
"2015","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12,172.04","e"
"2015","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)","8,375.88","e"
"2015","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)","142,052.06","e"
"2015","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","40,457.39","e"
"2015","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)","11,927.49","e"
"2015","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,739.29","e"
