animals,unit,geo,month,year,population
,Thousand heads (animals),Belgium,A4210KB,2004,: 
,Thousand heads (animals),Bulgaria,A4210KB,2004,578.50 
,Thousand heads (animals),Cyprus,A4210KB,2004,: 
,Thousand heads (animals),Czechia,A4210KB,2004,7.70 
,Thousand heads (animals),Greece,A4210KB,2004,3160.00 
,Thousand heads (animals),Spain,A4210KB,2004,1993.00 
,Thousand heads (animals),Finland,A4210KB,2004,3.80 
,Thousand heads (animals),France,A4210KB,2004,855.00 
,Thousand heads (animals),Croatia,A4210KB,2004,78.58 
,Thousand heads (animals),Hungary,A4210KB,2004,46.00 
,Thousand heads (animals),Ireland,A4210KB,2004,: 
,Thousand heads (animals),Iceland,A4210KB,2004,: 
,Thousand heads (animals),Italy,A4210KB,2004,667.21 
,Thousand heads (animals),Lithuania,A4210KB,2004,: 
,Thousand heads (animals),Montenegro,A4210KB,2004,: 
,Thousand heads (animals),North Macedonia,A4210KB,2004,: 
,Thousand heads (animals),Malta,A4210KB,2004,3.28 
,Thousand heads (animals),Netherlands,A4210KB,2004,: 
,Thousand heads (animals),Poland,A4210KB,2004,: 
,Thousand heads (animals),Portugal,A4210KB,2004,340.70 
,Thousand heads (animals),Romania,A4210KB,2004,474.90 
,Thousand heads (animals),Serbia,A4210KB,2004,: 
,Thousand heads (animals),Sweden,A4210KB,2004,: 
,Thousand heads (animals),Slovenia,A4210KB,2004,12.54 
,Thousand heads (animals),Slovakia,A4210KB,2004,28.53 
,Thousand heads (animals),Turkey,A4210KB,2004,: 
,Thousand heads (animals),United Kingdom,A4210KB,2004,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210KB,2004,: 
,Thousand heads (animals),Albania,A4220,2004,: 
,Thousand heads (animals),Austria,A4220,2004,18.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4220,2004,: 
,Thousand heads (animals),Belgium,A4220,2004,: 
,Thousand heads (animals),Bulgaria,A4220,2004,109.23 
,Thousand heads (animals),Cyprus,A4220,2004,97.90 
,Thousand heads (animals),Czechia,A4220,2004,4.60 
,Thousand heads (animals),Estonia,A4220,2004,1.30 
,Thousand heads (animals),Greece,A4220,2004,1489.00 
,Thousand heads (animals),Spain,A4220,2004,648.00 
,Thousand heads (animals),Finland,A4220,2004,0.50 
,Thousand heads (animals),France,A4220,2004,182.00 
,Thousand heads (animals),Croatia,A4220,2004,7.13 
,Thousand heads (animals),Hungary,A4220,2004,26.00 
,Thousand heads (animals),Ireland,A4220,2004,: 
,Thousand heads (animals),Iceland,A4220,2004,: 
,Thousand heads (animals),Italy,A4220,2004,170.48 
,Thousand heads (animals),Lithuania,A4220,2004,9.00 
,Thousand heads (animals),Latvia,A4220,2004,6.90 
,Thousand heads (animals),Montenegro,A4220,2004,: 
,Thousand heads (animals),North Macedonia,A4220,2004,: 
,Thousand heads (animals),Malta,A4220,2004,1.33 
,Thousand heads (animals),Netherlands,A4220,2004,: 
,Thousand heads (animals),Poland,A4220,2004,: 
,Thousand heads (animals),Portugal,A4220,2004,92.84 
,Thousand heads (animals),Romania,A4220,2004,109.00 
,Thousand heads (animals),Serbia,A4220,2004,: 
,Thousand heads (animals),Sweden,A4220,2004,2.20 
,Thousand heads (animals),Slovenia,A4220,2004,5.22 
,Thousand heads (animals),Slovakia,A4220,2004,2.15 
,Thousand heads (animals),Turkey,A4220,2004,: 
,Thousand heads (animals),United Kingdom,A4220,2004,40.42 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4220,2004,: 
,Thousand heads (animals),Belgium,A4200,2003,26.24 
,Thousand heads (animals),Bulgaria,A4200,2003,1059.90 
,Thousand heads (animals),Hungary,A4200,2003,: 
,Thousand heads (animals),Ireland,A4200,2003,7.60 
,Thousand heads (animals),Lithuania,A4200,2003,43.20 
,Thousand heads (animals),Luxembourg,A4200,2003,: 
,Thousand heads (animals),Latvia,A4200,2003,16.90 
,Thousand heads (animals),Netherlands,A4200,2003,: 
,Thousand heads (animals),Poland,A4200,2003,192.47 
,Thousand heads (animals),Sweden,A4200,2003,5.51 
,Thousand heads (animals),Slovenia,A4200,2003,28.69 
,Thousand heads (animals),United Kingdom,A4200,2003,88.45 
,Thousand heads (animals),Belgium,A4210K,2003,24.12 
,Thousand heads (animals),Bulgaria,A4210K,2003,616.00 
,Thousand heads (animals),Hungary,A4210K,2003,: 
,Thousand heads (animals),Ireland,A4210K,2003,: 
,Thousand heads (animals),Lithuania,A4210K,2003,23.10 
,Thousand heads (animals),Latvia,A4210K,2003,: 
,Thousand heads (animals),Netherlands,A4210K,2003,: 
,Thousand heads (animals),Poland,A4210K,2003,112.33 
,Thousand heads (animals),Sweden,A4210K,2003,3.42 
,Thousand heads (animals),Slovenia,A4210K,2003,: 
,Thousand heads (animals),United Kingdom,A4210K,2003,42.96 
,Thousand heads (animals),Belgium,A4210KA,2003,: 
,Thousand heads (animals),Bulgaria,A4210KA,2003,0.00 
,Thousand heads (animals),Ireland,A4210KA,2003,: 
,Thousand heads (animals),Netherlands,A4210KA,2003,: 
,Thousand heads (animals),Poland,A4210KA,2003,: 
,Thousand heads (animals),Slovenia,A4210KA,2003,: 
,Thousand heads (animals),Belgium,A4210KB,2003,: 
,Thousand heads (animals),Bulgaria,A4210KB,2003,616.00 
,Thousand heads (animals),Ireland,A4210KB,2003,: 
,Thousand heads (animals),Netherlands,A4210KB,2003,: 
,Thousand heads (animals),Poland,A4210KB,2003,: 
,Thousand heads (animals),Slovenia,A4210KB,2003,: 
,Thousand heads (animals),Belgium,A4220,2003,: 
,Thousand heads (animals),Bulgaria,A4220,2003,443.90 
,Thousand heads (animals),Hungary,A4220,2003,: 
,Thousand heads (animals),Ireland,A4220,2003,: 
,Thousand heads (animals),Lithuania,A4220,2003,20.20 
,Thousand heads (animals),Latvia,A4220,2003,: 
,Thousand heads (animals),Netherlands,A4220,2003,: 
,Thousand heads (animals),Poland,A4220,2003,80.14 
,Thousand heads (animals),Sweden,A4220,2003,2.09 
,Thousand heads (animals),Slovenia,A4220,2003,: 
,Thousand heads (animals),United Kingdom,A4220,2003,45.50 
,Thousand heads (animals),Albania,A4200,2003,: 
,Thousand heads (animals),Austria,A4200,2003,54.61 
,Thousand heads (animals),Bosnia and Herzegovina,A4200,2003,: 
,Thousand heads (animals),Belgium,A4200,2003,: 
,Thousand heads (animals),Bulgaria,A4200,2003,725.30 
,Thousand heads (animals),Cyprus,A4200,2003,407.92 
,Thousand heads (animals),Czechia,A4200,2003,13.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4200,2003,160.00 e
,Thousand heads (animals),Denmark,A4200,2003,0.00 
,Thousand heads (animals),Estonia,A4200,2003,3.50 
,Thousand heads (animals),Greece,A4200,2003,5117.00 
,Thousand heads (animals),Spain,A4200,2003,3162.06 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4200,2003,: 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4200,2003,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4200,2003,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4200,2003,13736.00 e
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4200,2003,: 
,Thousand heads (animals),Finland,A4200,2003,4.80 
,Thousand heads (animals),France,A4200,2003,1240.00 
,Thousand heads (animals),Croatia,A4200,2003,86.09 
,Thousand heads (animals),Hungary,A4200,2003,82.00 
,Thousand heads (animals),Ireland,A4200,2003,9.00 
,Thousand heads (animals),Iceland,A4200,2003,: 
,Thousand heads (animals),Italy,A4200,2003,961.03 
,Thousand heads (animals),Lithuania,A4200,2003,27.20 
,Thousand heads (animals),Luxembourg,A4200,2003,2.40 
,Thousand heads (animals),Latvia,A4200,2003,15.00 
,Thousand heads (animals),Montenegro,A4200,2003,: 
,Thousand heads (animals),North Macedonia,A4200,2003,: 
,Thousand heads (animals),Malta,A4200,2003,5.37 
,Thousand heads (animals),Netherlands,A4200,2003,290.00 
,Thousand heads (animals),Poland,A4200,2003,: 
,Thousand heads (animals),Portugal,A4200,2003,444.06 
,Thousand heads (animals),Romania,A4200,2003,678.00 
,Thousand heads (animals),Serbia,A4200,2003,: 
,Thousand heads (animals),Sweden,A4200,2003,5.60 
,Thousand heads (animals),Slovenia,A4200,2003,23.29 
,Thousand heads (animals),Slovakia,A4200,2003,39.23 
,Thousand heads (animals),Turkey,A4200,2003,: 
,Thousand heads (animals),United Kingdom,A4200,2003,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4200,2003,: 
,Thousand heads (animals),Albania,A4210K,2003,: 
,Thousand heads (animals),Austria,A4210K,2003,36.74 
,Thousand heads (animals),Bosnia and Herzegovina,A4210K,2003,: 
,Thousand heads (animals),Belgium,A4210K,2003,: 
,Thousand heads (animals),Bulgaria,A4210K,2003,630.10 
,Thousand heads (animals),Cyprus,A4210K,2003,274.29 
,Thousand heads (animals),Czechia,A4210K,2003,9.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4210K,2003,: 
,Thousand heads (animals),Denmark,A4210K,2003,: 
,Thousand heads (animals),Estonia,A4210K,2003,2.00 
,Thousand heads (animals),Greece,A4210K,2003,3646.00 
,Thousand heads (animals),Spain,A4210K,2003,2407.07 
,Thousand heads (animals),Finland,A4210K,2003,3.50 
,Thousand heads (animals),France,A4210K,2003,1056.00 
,Thousand heads (animals),Croatia,A4210K,2003,65.65 
,Thousand heads (animals),Hungary,A4210K,2003,50.00 
,Thousand heads (animals),Ireland,A4210K,2003,: 
,Thousand heads (animals),Iceland,A4210K,2003,: 
,Thousand heads (animals),Italy,A4210K,2003,797.65 
,Thousand heads (animals),Lithuania,A4210K,2003,18.70 
,Thousand heads (animals),Luxembourg,A4210K,2003,: 
,Thousand heads (animals),Latvia,A4210K,2003,8.40 
,Thousand heads (animals),Montenegro,A4210K,2003,: 
,Thousand heads (animals),North Macedonia,A4210K,2003,: 
,Thousand heads (animals),Malta,A4210K,2003,4.11 
,Thousand heads (animals),Netherlands,A4210K,2003,: 
,Thousand heads (animals),Poland,A4210K,2003,: 
,Thousand heads (animals),Portugal,A4210K,2003,375.88 
,Thousand heads (animals),Romania,A4210K,2003,491.00 
,Thousand heads (animals),Serbia,A4210K,2003,: 
,Thousand heads (animals),Sweden,A4210K,2003,3.40 
,Thousand heads (animals),Slovenia,A4210K,2003,16.99 
,Thousand heads (animals),Slovakia,A4210K,2003,37.03 
,Thousand heads (animals),Turkey,A4210K,2003,: 
,Thousand heads (animals),United Kingdom,A4210K,2003,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210K,2003,: 
,Thousand heads (animals),Albania,A4210KA,2003,: 
,Thousand heads (animals),Austria,A4210KA,2003,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4210KA,2003,: 
,Thousand heads (animals),Belgium,A4210KA,2003,: 
,Thousand heads (animals),Bulgaria,A4210KA,2003,37.50 
,Thousand heads (animals),Cyprus,A4210KA,2003,: 
,Thousand heads (animals),Czechia,A4210KA,2003,2.00 
,Thousand heads (animals),Greece,A4210KA,2003,525.00 
,Thousand heads (animals),Spain,A4210KA,2003,228.32 
,Thousand heads (animals),Finland,A4210KA,2003,0.40 
,Thousand heads (animals),France,A4210KA,2003,208.00 
,Thousand heads (animals),Croatia,A4210KA,2003,9.24 
,Thousand heads (animals),Hungary,A4210KA,2003,7.00 
,Thousand heads (animals),Ireland,A4210KA,2003,: 
,Thousand heads (animals),Iceland,A4210KA,2003,: 
,Thousand heads (animals),Italy,A4210KA,2003,135.60 
,Thousand heads (animals),Lithuania,A4210KA,2003,: 
,Thousand heads (animals),Montenegro,A4210KA,2003,: 
,Thousand heads (animals),North Macedonia,A4210KA,2003,: 
,Thousand heads (animals),Malta,A4210KA,2003,0.98 
,Thousand heads (animals),Netherlands,A4210KA,2003,: 
,Thousand heads (animals),Poland,A4210KA,2003,: 
,Thousand heads (animals),Portugal,A4210KA,2003,35.04 
,Thousand heads (animals),Romania,A4210KA,2003,: 
,Thousand heads (animals),Serbia,A4210KA,2003,: 
,Thousand heads (animals),Sweden,A4210KA,2003,: 
,Thousand heads (animals),Slovenia,A4210KA,2003,2.91 
,Thousand heads (animals),Slovakia,A4210KA,2003,7.87 
,Thousand heads (animals),Turkey,A4210KA,2003,: 
,Thousand heads (animals),United Kingdom,A4210KA,2003,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210KA,2003,: 
,Thousand heads (animals),Albania,A4210KB,2003,: 
,Thousand heads (animals),Austria,A4210KB,2003,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4210KB,2003,: 
,Thousand heads (animals),Belgium,A4210KB,2003,: 
,Thousand heads (animals),Bulgaria,A4210KB,2003,592.60 
,Thousand heads (animals),Cyprus,A4210KB,2003,: 
,Thousand heads (animals),Czechia,A4210KB,2003,7.00 
,Thousand heads (animals),Greece,A4210KB,2003,3121.00 
,Thousand heads (animals),Spain,A4210KB,2003,2178.75 
,Thousand heads (animals),Finland,A4210KB,2003,3.10 
,Thousand heads (animals),France,A4210KB,2003,848.00 
,Thousand heads (animals),Croatia,A4210KB,2003,56.41 
,Thousand heads (animals),Hungary,A4210KB,2003,43.00 
,Thousand heads (animals),Ireland,A4210KB,2003,: 
,Thousand heads (animals),Iceland,A4210KB,2003,: 
,Thousand heads (animals),Italy,A4210KB,2003,662.05 
,Thousand heads (animals),Lithuania,A4210KB,2003,: 
,Thousand heads (animals),Montenegro,A4210KB,2003,: 
,Thousand heads (animals),North Macedonia,A4210KB,2003,: 
,Thousand heads (animals),Malta,A4210KB,2003,3.13 
,Thousand heads (animals),Netherlands,A4210KB,2003,: 
,Thousand heads (animals),Poland,A4210KB,2003,: 
,Thousand heads (animals),Portugal,A4210KB,2003,340.85 
,Thousand heads (animals),Romania,A4210KB,2003,: 
,Thousand heads (animals),Serbia,A4210KB,2003,: 
,Thousand heads (animals),Sweden,A4210KB,2003,: 
,Thousand heads (animals),Slovenia,A4210KB,2003,14.08 
,Thousand heads (animals),Slovakia,A4210KB,2003,29.16 
,Thousand heads (animals),Turkey,A4210KB,2003,: 
,Thousand heads (animals),United Kingdom,A4210KB,2003,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210KB,2003,: 
,Thousand heads (animals),Albania,A4220,2003,: 
,Thousand heads (animals),Austria,A4220,2003,17.87 
,Thousand heads (animals),Bosnia and Herzegovina,A4220,2003,: 
,Thousand heads (animals),Belgium,A4220,2003,: 
,Thousand heads (animals),Bulgaria,A4220,2003,95.20 
,Thousand heads (animals),Cyprus,A4220,2003,133.63 
,Thousand heads (animals),Czechia,A4220,2003,4.00 
,Thousand heads (animals),Estonia,A4220,2003,1.50 
,Thousand heads (animals),Greece,A4220,2003,1471.00 
,Thousand heads (animals),Spain,A4220,2003,754.99 
,Thousand heads (animals),Finland,A4220,2003,1.30 
,Thousand heads (animals),France,A4220,2003,184.00 
,Thousand heads (animals),Croatia,A4220,2003,20.44 
,Thousand heads (animals),Hungary,A4220,2003,32.00 
,Thousand heads (animals),Ireland,A4220,2003,: 
,Thousand heads (animals),Iceland,A4220,2003,: 
,Thousand heads (animals),Italy,A4220,2003,163.37 
,Thousand heads (animals),Lithuania,A4220,2003,8.50 
,Thousand heads (animals),Latvia,A4220,2003,6.60 
,Thousand heads (animals),Montenegro,A4220,2003,: 
,Thousand heads (animals),North Macedonia,A4220,2003,: 
,Thousand heads (animals),Malta,A4220,2003,1.27 
,Thousand heads (animals),Netherlands,A4220,2003,: 
,Thousand heads (animals),Poland,A4220,2003,: 
,Thousand heads (animals),Portugal,A4220,2003,68.18 
,Thousand heads (animals),Romania,A4220,2003,187.00 
,Thousand heads (animals),Serbia,A4220,2003,: 
,Thousand heads (animals),Sweden,A4220,2003,2.20 
,Thousand heads (animals),Slovenia,A4220,2003,6.30 
,Thousand heads (animals),Slovakia,A4220,2003,2.19 
,Thousand heads (animals),Turkey,A4220,2003,: 
,Thousand heads (animals),United Kingdom,A4220,2003,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4220,2003,: 
,Thousand heads (animals),Belgium,A4200,2002,25.02 
,Thousand heads (animals),Bulgaria,A4200,2002,1009.50 
,Thousand heads (animals),Hungary,A4200,2002,101.00 
,Thousand heads (animals),Ireland,A4200,2002,7.70 
,Thousand heads (animals),Lithuania,A4200,2002,: 
,Thousand heads (animals),Luxembourg,A4200,2002,: 
,Thousand heads (animals),Latvia,A4200,2002,14.80 
,Thousand heads (animals),Netherlands,A4200,2002,: 
,Thousand heads (animals),Poland,A4200,2002,193.36 
,Thousand heads (animals),Sweden,A4200,2002,: 
,Thousand heads (animals),Slovenia,A4200,2002,: 
,Thousand heads (animals),United Kingdom,A4200,2002,93.38 
,Thousand heads (animals),Belgium,A4210K,2002,: 
,Thousand heads (animals),Bulgaria,A4210K,2002,605.50 
,Thousand heads (animals),Hungary,A4210K,2002,57.00 
,Thousand heads (animals),Ireland,A4210K,2002,: 
,Thousand heads (animals),Lithuania,A4210K,2002,: 
,Thousand heads (animals),Latvia,A4210K,2002,6.70 
,Thousand heads (animals),Netherlands,A4210K,2002,: 
,Thousand heads (animals),Poland,A4210K,2002,111.32 
,Thousand heads (animals),Sweden,A4210K,2002,: 
,Thousand heads (animals),Slovenia,A4210K,2002,: 
,Thousand heads (animals),United Kingdom,A4210K,2002,48.64 
,Thousand heads (animals),Belgium,A4210KA,2002,: 
,Thousand heads (animals),Bulgaria,A4210KA,2002,13.40 
,Thousand heads (animals),Ireland,A4210KA,2002,: 
,Thousand heads (animals),Netherlands,A4210KA,2002,: 
,Thousand heads (animals),Poland,A4210KA,2002,14.35 
,Thousand heads (animals),Slovenia,A4210KA,2002,: 
,Thousand heads (animals),Belgium,A4210KB,2002,: 
,Thousand heads (animals),Bulgaria,A4210KB,2002,592.10 
,Thousand heads (animals),Ireland,A4210KB,2002,: 
,Thousand heads (animals),Netherlands,A4210KB,2002,: 
,Thousand heads (animals),Poland,A4210KB,2002,96.98 
,Thousand heads (animals),Slovenia,A4210KB,2002,: 
,Thousand heads (animals),Belgium,A4220,2002,: 
,Thousand heads (animals),Bulgaria,A4220,2002,404.00 
,Thousand heads (animals),Hungary,A4220,2002,44.00 
,Thousand heads (animals),Ireland,A4220,2002,: 
,Thousand heads (animals),Lithuania,A4220,2002,: 
,Thousand heads (animals),Latvia,A4220,2002,8.10 
,Thousand heads (animals),Netherlands,A4220,2002,: 
,Thousand heads (animals),Poland,A4220,2002,82.03 
,Thousand heads (animals),Sweden,A4220,2002,: 
,Thousand heads (animals),Slovenia,A4220,2002,: 
,Thousand heads (animals),United Kingdom,A4220,2002,44.74 
,Thousand heads (animals),Albania,A4200,2002,: 
,Thousand heads (animals),Austria,A4200,2002,57.84 
,Thousand heads (animals),Bosnia and Herzegovina,A4200,2002,: 
,Thousand heads (animals),Belgium,A4200,2002,25.02 
,Thousand heads (animals),Bulgaria,A4200,2002,754.50 
,Thousand heads (animals),Cyprus,A4200,2002,443.69 
,Thousand heads (animals),Czechia,A4200,2002,13.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4200,2002,160.00 e
,Thousand heads (animals),Denmark,A4200,2002,0.00 
,Thousand heads (animals),Estonia,A4200,2002,3.90 
,Thousand heads (animals),Greece,A4200,2002,5468.00 
,Thousand heads (animals),Spain,A4200,2002,3046.72 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4200,2002,: 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4200,2002,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4200,2002,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4200,2002,14027.00 e
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4200,2002,: 
,Thousand heads (animals),Finland,A4200,2002,5.10 
,Thousand heads (animals),France,A4200,2002,1229.00 
,Thousand heads (animals),Croatia,A4200,2002,96.53 
,Thousand heads (animals),Hungary,A4200,2002,86.00 
,Thousand heads (animals),Ireland,A4200,2002,8.06 
